RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Age_Group,Satisfaction_Group
7394,15757434,Yang,599,France,Male,28,7,119706.0,1,No,No,31190.42,0,Not Complained,1,PLATINUM,268,Early_Adult,Very Dissatisfied
7395,15673747,Ayers,519,France,Female,22,8,76486.0,1,No,Yes,167553.06,0,Not Complained,1,DIAMOND,941,Young,Very Dissatisfied
7396,15808386,Cocci,721,Germany,Female,45,7,138523.0,1,No,No,59604.45,1,Complained,1,PLATINUM,314,Middle_Age,Very Dissatisfied
7397,15603565,Mackenzie,603,Spain,Female,56,5,90779.0,2,Yes,No,162223.67,1,Complained,4,PLATINUM,975,Senior,Satisfied
7398,15744044,Fiorentini,572,Germany,Male,47,4,99353.0,1,Yes,No,196549.85,1,Complained,5,SILVER,276,Senior,Very Satisfied
7399,15577771,Akabueze,453,Germany,Female,40,1,111524.0,1,Yes,Yes,120373.84,1,Complained,4,PLATINUM,867,Middle_Age,Satisfied
7400,15769548,Hyde,668,France,Female,37,7,128646.0,1,Yes,No,92149.64,0,Not Complained,3,PLATINUM,753,Middle_Age,Neutral
7401,15802071,Levi,762,Germany,Male,35,1,117459.0,1,No,Yes,178361.48,1,Complained,4,DIAMOND,222,Early_Adult,Satisfied
7402,15677395,Nwabugwu,633,France,Female,39,9,129189.0,2,No,No,170998.83,0,Not Complained,1,GOLD,757,Middle_Age,Very Dissatisfied
7403,15632010,Chia,647,Spain,Male,33,7,121260.0,2,Yes,No,77216.48,0,Not Complained,1,PLATINUM,335,Early_Adult,Very Dissatisfied
7404,15779492,Trevisano,796,Spain,Male,56,6,94231.0,1,No,No,121164.6,1,Complained,2,GOLD,667,Senior,Dissatisfied
7405,15694677,Bennetts,733,France,Male,39,1,76486.0,2,Yes,Yes,141841.31,0,Not Complained,5,SILVER,367,Middle_Age,Very Satisfied
7406,15704315,Teng,556,France,Male,34,8,163757.0,1,Yes,Yes,104000.06,0,Not Complained,3,PLATINUM,719,Early_Adult,Neutral
7407,15742009,Hsueh,489,Spain,Male,58,4,76486.0,2,Yes,Yes,191419.32,0,Not Complained,4,SILVER,486,Senior,Satisfied
7408,15766663,Mahmood,639,France,Male,22,4,76486.0,2,Yes,No,28188.96,0,Not Complained,2,GOLD,416,Young,Dissatisfied
7409,15742297,Sinclair,715,France,Male,35,2,141005.0,1,Yes,Yes,60407.93,0,Not Complained,1,SILVER,674,Early_Adult,Very Dissatisfied
7410,15688059,Chin,807,Germany,Female,42,9,105356.0,2,Yes,Yes,130489.37,0,Not Complained,5,SILVER,703,Middle_Age,Very Satisfied
7411,15752344,She,714,Spain,Male,34,5,76486.0,2,Yes,No,193040.32,0,Not Complained,3,SILVER,446,Early_Adult,Neutral
7412,15698749,He,626,Germany,Female,23,6,85898.0,1,Yes,No,109742.8,0,Not Complained,2,SILVER,906,Young,Dissatisfied
7413,15631693,Hill,697,France,Male,36,7,76486.0,2,Yes,Yes,74760.32,0,Not Complained,2,DIAMOND,471,Middle_Age,Dissatisfied
7414,15604536,Vachon,850,Germany,Female,31,4,164673.0,1,No,Yes,61936.1,0,Not Complained,1,PLATINUM,519,Early_Adult,Very Dissatisfied
7415,15802869,Ball,737,Germany,Female,45,2,99170.0,2,Yes,Yes,78650.95,0,Not Complained,5,GOLD,875,Middle_Age,Very Satisfied
7416,15635598,Hsieh,812,France,Male,29,6,76486.0,2,No,No,168023.6,0,Not Complained,1,DIAMOND,705,Early_Adult,Very Dissatisfied
7417,15592326,Baker,583,France,Male,36,8,76486.0,2,No,Yes,5571.59,0,Not Complained,4,PLATINUM,623,Middle_Age,Satisfied
7418,15736533,Monaldo,730,Germany,Female,37,5,124053.0,1,Yes,No,118591.67,0,Not Complained,4,DIAMOND,593,Middle_Age,Satisfied
7419,15647191,Lucchesi,677,France,Male,36,4,76486.0,2,Yes,No,7824.31,0,Not Complained,3,PLATINUM,760,Middle_Age,Neutral
7420,15622507,Hamilton,748,Germany,Female,40,3,103499.0,2,No,No,38153.19,0,Not Complained,1,SILVER,717,Middle_Age,Very Dissatisfied
7421,15765487,Kuo,753,Germany,Female,38,9,151767.0,1,Yes,Yes,180829.99,0,Not Complained,1,GOLD,873,Middle_Age,Very Dissatisfied
7422,15646521,Fan,634,Spain,Female,36,1,76486.0,1,Yes,Yes,143960.72,0,Not Complained,3,GOLD,972,Middle_Age,Neutral
7423,15746258,Wright,622,France,Male,29,7,101487.0,1,Yes,Yes,8788.35,0,Not Complained,1,PLATINUM,327,Early_Adult,Very Dissatisfied
7424,15692430,Milano,699,Germany,Male,36,2,123602.0,2,Yes,No,103557.85,0,Not Complained,3,GOLD,500,Middle_Age,Neutral
7425,15625501,Wall,570,Germany,Male,38,1,127202.0,1,Yes,No,147168.28,1,Complained,2,PLATINUM,509,Middle_Age,Dissatisfied
7426,15640521,Chidumaga,552,Germany,Male,33,3,144963.0,1,Yes,No,58844.84,1,Complained,2,SILVER,554,Early_Adult,Dissatisfied
7427,15790630,Olisaemeka,619,France,Female,48,4,76486.0,1,No,No,18094.96,1,Complained,5,GOLD,812,Senior,Very Satisfied
7428,15664720,Kovalyova,714,Spain,Male,33,8,122017.0,1,No,No,162515.17,0,Not Complained,5,DIAMOND,504,Early_Adult,Very Satisfied
7429,15750055,Onio,503,Spain,Male,32,9,100263.0,2,Yes,Yes,157921.25,0,Not Complained,1,DIAMOND,685,Early_Adult,Very Dissatisfied
7430,15644878,Hill,685,Spain,Female,43,6,117303.0,1,No,No,68701.73,0,Not Complained,4,DIAMOND,975,Middle_Age,Satisfied
7431,15754578,Okeke,606,France,Female,35,0,135984.0,2,Yes,No,186778.89,0,Not Complained,1,SILVER,337,Early_Adult,Very Dissatisfied
7432,15705379,Upjohn,678,France,Male,38,3,76486.0,2,Yes,No,66561.6,0,Not Complained,1,SILVER,331,Middle_Age,Very Dissatisfied
7433,15761047,H?,724,Germany,Male,31,2,160998.0,2,No,Yes,64831.36,0,Not Complained,4,DIAMOND,406,Early_Adult,Satisfied
7434,15671293,Marcus,779,Germany,Female,37,2,128390.0,1,Yes,Yes,6589.16,1,Complained,2,DIAMOND,560,Middle_Age,Dissatisfied
7435,15687527,Yobachukwu,638,Spain,Male,35,1,76486.0,2,Yes,No,165370.66,0,Not Complained,2,SILVER,456,Early_Adult,Dissatisfied
7436,15647898,Russell,610,Spain,Female,50,5,130555.0,3,Yes,No,184758.17,1,Complained,2,SILVER,821,Senior,Dissatisfied
7437,15671534,Hovell,646,Germany,Female,57,6,90212.0,1,Yes,No,13911.27,1,Complained,4,PLATINUM,594,Senior,Satisfied
7438,15591248,Chukwumaobim,628,France,Female,29,9,71996.0,1,Yes,Yes,34857.46,0,Not Complained,4,DIAMOND,221,Early_Adult,Satisfied
7439,15676156,Boyle,528,France,Female,32,4,85616.0,2,Yes,No,156192.43,0,Not Complained,2,SILVER,518,Early_Adult,Dissatisfied
7440,15812918,Scott,432,France,Female,27,6,62340.0,2,No,No,53874.67,0,Not Complained,1,GOLD,522,Early_Adult,Very Dissatisfied
7441,15604130,Johnstone,622,Spain,Female,47,6,142319.0,1,No,No,100183.05,0,Not Complained,4,DIAMOND,578,Senior,Satisfied
7442,15700549,Alvares,721,France,Male,54,5,76486.0,2,Yes,Yes,4493.12,0,Not Complained,5,DIAMOND,863,Senior,Very Satisfied
7443,15715519,McDavid,614,Spain,Male,36,5,76486.0,2,Yes,No,130610.78,0,Not Complained,1,GOLD,877,Middle_Age,Very Dissatisfied
7444,15707042,Dellucci,634,France,Female,24,2,87413.0,1,Yes,No,63340.65,0,Not Complained,5,GOLD,505,Young,Very Satisfied
7445,15605276,Brothers,742,France,Female,29,4,76486.0,2,Yes,Yes,180066.59,0,Not Complained,4,GOLD,646,Early_Adult,Satisfied
7446,15630592,Sanders,516,France,Female,45,4,76486.0,1,Yes,No,95273.73,1,Complained,5,SILVER,255,Middle_Age,Very Satisfied
7447,15636626,Morrison,718,France,Male,35,3,97560.0,1,Yes,Yes,53511.74,0,Not Complained,2,DIAMOND,747,Early_Adult,Dissatisfied
7448,15740411,Molle,636,Germany,Male,30,8,141787.0,2,Yes,Yes,109685.61,0,Not Complained,3,SILVER,405,Early_Adult,Neutral
7449,15593834,Genovese,691,Spain,Male,36,7,129935.0,1,No,No,75664.56,1,Complained,1,DIAMOND,728,Middle_Age,Very Dissatisfied
7450,15804235,Zetticci,698,France,Female,37,2,166178.0,2,Yes,Yes,71972.95,0,Not Complained,5,PLATINUM,275,Middle_Age,Very Satisfied
7451,15679801,Hsueh,712,Spain,Female,39,5,163098.0,2,Yes,Yes,23702.42,0,Not Complained,2,GOLD,893,Middle_Age,Dissatisfied
7452,15673907,Alexander,659,France,Male,20,8,76486.0,2,No,No,112572.02,0,Not Complained,5,GOLD,833,Young,Very Satisfied
7453,15636562,Muravyova,573,Spain,Male,44,8,76486.0,2,No,No,62424.46,0,Not Complained,1,DIAMOND,547,Middle_Age,Very Dissatisfied
7454,15702571,Wright,778,Germany,Female,35,1,151958.0,3,Yes,Yes,131238.37,1,Complained,4,GOLD,420,Early_Adult,Satisfied
7455,15627365,Calabresi,732,France,Male,46,0,76486.0,2,Yes,Yes,184350.78,0,Not Complained,3,DIAMOND,461,Senior,Neutral
7456,15748499,Johnson,550,Germany,Male,33,4,118401.0,1,No,Yes,13999.64,1,Complained,3,PLATINUM,362,Early_Adult,Neutral
7457,15598614,Lucchesi,790,Spain,Male,20,8,76486.0,2,Yes,No,168152.76,0,Not Complained,5,GOLD,425,Young,Very Satisfied
7458,15668889,Galgano,665,Germany,Female,43,2,116322.0,4,Yes,No,35640.12,1,Complained,5,GOLD,392,Middle_Age,Very Satisfied
7459,15800049,Grigoryeva,728,Spain,Female,43,5,76486.0,1,Yes,Yes,120088.17,0,Not Complained,5,GOLD,924,Middle_Age,Very Satisfied
7460,15583724,Raymond,645,Spain,Female,29,4,76486.0,2,Yes,Yes,74346.11,0,Not Complained,4,GOLD,268,Early_Adult,Satisfied
7461,15622083,Paterson,647,Germany,Male,30,6,143139.0,2,Yes,No,2955.46,0,Not Complained,3,PLATINUM,896,Early_Adult,Neutral
7462,15645571,Genovese,596,Spain,Male,32,4,76486.0,2,No,Yes,146504.35,0,Not Complained,3,PLATINUM,826,Early_Adult,Neutral
7463,15598266,Martin,610,France,Male,40,9,76486.0,1,Yes,Yes,149602.54,0,Not Complained,3,SILVER,613,Middle_Age,Neutral
7464,15667934,Moretti,512,France,Male,36,0,129804.0,1,Yes,No,53020.9,0,Not Complained,2,PLATINUM,349,Middle_Age,Dissatisfied
7465,15569682,Leckie,768,Germany,Male,37,9,108308.0,1,Yes,No,41788.25,1,Complained,1,GOLD,346,Middle_Age,Very Dissatisfied
7466,15772941,Lane,666,Germany,Male,30,3,110153.0,1,No,Yes,74849.46,0,Not Complained,2,GOLD,990,Early_Adult,Dissatisfied
7467,15586174,Brodney,700,Germany,Female,30,4,116377.0,1,Yes,Yes,134417.31,0,Not Complained,1,SILVER,635,Early_Adult,Very Dissatisfied
7468,15803682,Angelo,651,Germany,Female,37,10,117791.0,2,Yes,Yes,75837.58,0,Not Complained,2,GOLD,276,Middle_Age,Dissatisfied
7469,15627328,Millar,542,Spain,Female,26,2,76486.0,2,Yes,Yes,54869.54,0,Not Complained,2,PLATINUM,303,Early_Adult,Dissatisfied
7470,15717065,Balashov,686,France,Female,35,8,105420.0,1,Yes,No,35356.46,0,Not Complained,5,DIAMOND,887,Early_Adult,Very Satisfied
7471,15602456,Afanasyev,850,Germany,Female,47,4,99219.0,2,Yes,Yes,122141.13,0,Not Complained,1,GOLD,630,Senior,Very Dissatisfied
7472,15721569,Chialuka,658,Germany,Female,55,8,119328.0,1,No,Yes,119439.66,0,Not Complained,5,DIAMOND,397,Senior,Very Satisfied
7473,15573798,Yermolayev,448,France,Female,36,6,83947.0,2,Yes,No,81999.53,0,Not Complained,4,SILVER,524,Middle_Age,Satisfied
7474,15638272,Tien,609,Spain,Male,32,4,99883.0,1,Yes,Yes,120594.85,0,Not Complained,3,PLATINUM,887,Early_Adult,Neutral
7475,15799859,Lucchesi,704,France,Male,50,4,165438.0,1,Yes,No,120770.75,1,Complained,4,GOLD,705,Senior,Satisfied
7476,15599152,Lai,698,France,Male,31,1,156111.0,1,No,No,134790.74,0,Not Complained,1,GOLD,941,Early_Adult,Very Dissatisfied
7477,15737909,Bates,759,France,Male,44,2,111096.0,2,Yes,No,100137.7,0,Not Complained,4,DIAMOND,784,Middle_Age,Satisfied
7478,15646190,Saunders,677,France,Female,56,0,119963.0,1,No,No,158325.87,1,Complained,2,SILVER,522,Senior,Dissatisfied
7479,15711249,Chukwuemeka,544,Spain,Male,22,4,76486.0,2,Yes,No,70007.67,0,Not Complained,3,SILVER,597,Young,Neutral
7480,15671987,Meagher,567,Spain,Male,35,8,153138.0,1,Yes,No,88659.07,0,Not Complained,2,PLATINUM,549,Early_Adult,Dissatisfied
7481,15812766,Golubeva,490,Spain,Male,40,6,156111.0,1,No,No,190889.13,0,Not Complained,3,SILVER,759,Middle_Age,Neutral
7482,15778589,Collier,626,France,Male,34,7,113015.0,2,Yes,Yes,56646.28,0,Not Complained,5,SILVER,664,Early_Adult,Very Satisfied
7483,15750104,Chan,718,Germany,Male,43,5,132616.0,2,Yes,No,32999.1,0,Not Complained,3,SILVER,795,Middle_Age,Neutral
7484,15784526,Chen,616,France,Male,44,5,102016.0,1,No,Yes,178235.37,1,Complained,4,GOLD,830,Middle_Age,Satisfied
7485,15646563,Wright,772,France,Female,35,9,76486.0,1,No,Yes,25448.31,0,Not Complained,2,SILVER,615,Early_Adult,Dissatisfied
7486,15744423,Cocci,561,France,Male,32,5,76486.0,2,Yes,No,84871.99,0,Not Complained,4,SILVER,332,Early_Adult,Satisfied
7487,15593694,Williams,814,France,Male,49,8,76486.0,2,No,No,157822.54,0,Not Complained,3,GOLD,539,Senior,Neutral
7488,15785367,McGuffog,651,France,Female,56,4,76486.0,1,No,No,84383.22,1,Complained,1,PLATINUM,517,Senior,Very Dissatisfied
7489,15687765,Chukwujamuike,538,Germany,Female,42,4,80380.0,1,Yes,No,119216.46,0,Not Complained,1,DIAMOND,374,Middle_Age,Very Dissatisfied
7490,15789014,Scott,600,France,Female,26,6,108909.0,1,Yes,No,82547.01,0,Not Complained,4,SILVER,804,Early_Adult,Satisfied
7491,15703177,Bell,654,France,Female,35,2,90866.0,1,Yes,Yes,86764.46,0,Not Complained,5,GOLD,647,Early_Adult,Very Satisfied
7492,15660263,Olisaemeka,622,France,Male,40,4,99800.0,2,Yes,No,197372.13,0,Not Complained,1,DIAMOND,457,Middle_Age,Very Dissatisfied
7493,15776545,Napolitani,682,France,Male,28,10,200725.0,1,No,Yes,82872.64,1,Complained,2,SILVER,503,Early_Adult,Dissatisfied
7494,15683276,Sargood,610,Spain,Female,37,10,140364.0,2,Yes,Yes,129563.86,0,Not Complained,3,GOLD,929,Middle_Age,Neutral
7495,15599272,Harrington,795,France,Female,36,1,151845.0,1,Yes,Yes,135388.89,0,Not Complained,3,SILVER,605,Middle_Age,Neutral
7496,15589541,Sutherland,557,France,Female,27,2,76486.0,2,No,Yes,4497.55,0,Not Complained,3,SILVER,803,Early_Adult,Neutral
7497,15608804,Allan,824,Germany,Male,49,8,133231.0,1,Yes,Yes,67885.37,0,Not Complained,1,PLATINUM,927,Senior,Very Dissatisfied
7498,15645820,Folliero,698,France,Male,27,7,76486.0,2,Yes,No,111471.55,0,Not Complained,5,GOLD,766,Early_Adult,Very Satisfied
7499,15659031,Mordvinova,630,France,Female,36,8,126599.0,2,Yes,Yes,134407.93,0,Not Complained,2,PLATINUM,970,Middle_Age,Dissatisfied
7500,15790113,Schofield,609,Germany,Female,71,6,113317.0,1,Yes,No,108258.22,1,Complained,1,PLATINUM,877,Elder,Very Dissatisfied
7501,15652289,Williams,694,France,Male,47,4,76486.0,2,Yes,No,197528.62,0,Not Complained,2,SILVER,782,Senior,Dissatisfied
7502,15605341,Baird,681,France,Female,58,8,93174.0,1,Yes,Yes,139761.25,0,Not Complained,2,DIAMOND,797,Senior,Dissatisfied
7503,15697844,Whitehouse,721,Spain,Female,32,10,76486.0,1,Yes,No,136119.96,1,Complained,5,SILVER,579,Early_Adult,Very Satisfied
7504,15652048,Thompson,563,Germany,Male,44,7,105007.0,2,Yes,Yes,197812.16,0,Not Complained,4,GOLD,481,Middle_Age,Satisfied
7505,15587038,Ogochukwu,654,Spain,Female,32,2,76486.0,1,Yes,Yes,51972.92,1,Complained,5,DIAMOND,580,Early_Adult,Very Satisfied
7506,15660528,Niu,659,Spain,Male,27,4,76486.0,2,Yes,No,99341.87,0,Not Complained,4,PLATINUM,613,Early_Adult,Satisfied
7507,15700300,Okoli,674,Germany,Female,44,4,131594.0,1,No,Yes,171345.02,1,Complained,2,GOLD,558,Middle_Age,Dissatisfied
7508,15642001,Lorenzen,576,Germany,Male,44,9,119531.0,1,Yes,No,119056.68,1,Complained,4,SILVER,802,Middle_Age,Satisfied
7509,15580366,Okechukwu,566,Germany,Male,54,4,118615.0,2,Yes,Yes,172601.62,0,Not Complained,3,SILVER,572,Senior,Neutral
7510,15657228,Anderson,545,Germany,Male,37,9,95829.0,2,No,Yes,104936.88,0,Not Complained,5,GOLD,406,Middle_Age,Very Satisfied
7511,15729377,Ku,798,France,Male,36,1,76486.0,2,Yes,Yes,159044.1,0,Not Complained,4,GOLD,604,Middle_Age,Satisfied
7512,15686913,Kung,757,France,Male,38,0,76486.0,1,Yes,No,83263.06,0,Not Complained,1,PLATINUM,537,Middle_Age,Very Dissatisfied
7513,15631267,Lu,641,France,Male,50,6,153591.0,2,Yes,Yes,130910.78,0,Not Complained,4,SILVER,656,Senior,Satisfied
7514,15632275,Trevisano,718,France,Male,29,2,76486.0,1,Yes,No,126336.72,0,Not Complained,1,GOLD,422,Early_Adult,Very Dissatisfied
7515,15715907,Onwubiko,699,France,Male,64,9,113110.0,1,Yes,No,27980.8,1,Complained,2,SILVER,787,Elder,Dissatisfied
7516,15764841,Vidler,623,France,Female,35,0,130557.0,1,Yes,Yes,47880.71,0,Not Complained,5,DIAMOND,936,Early_Adult,Very Satisfied
7517,15748649,Shen,644,France,Male,40,8,93183.0,1,Yes,No,73882.49,0,Not Complained,3,GOLD,617,Middle_Age,Neutral
7518,15771409,McGregor,586,France,Male,58,7,151934.0,1,Yes,No,162960.05,1,Complained,4,SILVER,894,Senior,Satisfied
7519,15779207,Nnamdi,500,Germany,Male,30,2,125496.0,2,Yes,Yes,68807.47,0,Not Complained,3,SILVER,276,Early_Adult,Neutral
7520,15814116,Castiglione,583,France,Female,42,7,76486.0,2,Yes,No,144039.05,0,Not Complained,4,PLATINUM,443,Middle_Age,Satisfied
7521,15665087,Bergamaschi,595,Germany,Female,26,8,118548.0,1,Yes,Yes,151192.18,0,Not Complained,4,PLATINUM,388,Early_Adult,Satisfied
7522,15611189,Allingham,670,Spain,Male,43,1,97792.0,1,No,No,120225.62,0,Not Complained,4,SILVER,701,Middle_Age,Satisfied
7523,15729718,Stelzer,610,France,Male,41,6,76486.0,3,No,No,56118.81,1,Complained,2,PLATINUM,813,Middle_Age,Dissatisfied
7524,15733602,Rubin,814,Spain,Female,72,2,76486.0,2,No,Yes,130853.03,0,Not Complained,1,SILVER,836,Elder,Very Dissatisfied
7525,15620103,Ho,660,France,Female,40,8,167181.0,1,Yes,Yes,185156.94,0,Not Complained,2,DIAMOND,736,Middle_Age,Dissatisfied
7526,15770406,Watson,580,Germany,Male,35,9,121355.0,1,No,Yes,35671.45,0,Not Complained,2,SILVER,235,Early_Adult,Dissatisfied
7527,15800554,Perry,850,France,Female,81,1,76486.0,2,Yes,Yes,59568.24,0,Not Complained,3,GOLD,886,Elder,Neutral
7528,15611409,Sun,676,Spain,Male,35,0,76486.0,2,No,No,139911.58,0,Not Complained,3,SILVER,543,Early_Adult,Neutral
7529,15646535,Harrell,578,France,Male,46,5,113226.0,1,Yes,No,56770.76,0,Not Complained,4,PLATINUM,916,Senior,Satisfied
7530,15575430,Robson,579,France,Female,33,1,118393.0,1,Yes,Yes,157564.75,0,Not Complained,1,DIAMOND,793,Early_Adult,Very Dissatisfied
7531,15711299,Wilson,711,Germany,Female,52,8,145263.0,1,No,Yes,131473.31,0,Not Complained,1,SILVER,282,Senior,Very Dissatisfied
7532,15642063,Kelechi,692,France,Male,40,6,163505.0,1,No,No,90424.09,0,Not Complained,4,DIAMOND,675,Middle_Age,Satisfied
7533,15706602,Bates,760,Spain,Female,33,1,118114.0,2,No,Yes,156660.21,0,Not Complained,2,SILVER,348,Early_Adult,Dissatisfied
7534,15592773,Eberegbulam,630,Germany,Female,51,0,108449.0,3,No,No,88372.69,1,Complained,2,GOLD,295,Senior,Dissatisfied
7535,15786539,Olisaemeka,808,France,Male,32,1,76486.0,2,Yes,Yes,46200.71,0,Not Complained,4,GOLD,870,Early_Adult,Satisfied
7536,15737542,Davey,611,Germany,Female,36,10,103295.0,1,Yes,No,160548.12,0,Not Complained,4,PLATINUM,296,Middle_Age,Satisfied
7537,15590234,De Luca,697,France,Female,42,1,76486.0,1,Yes,No,1262.83,1,Complained,3,DIAMOND,603,Middle_Age,Neutral
7538,15773776,Ho,655,France,Female,38,6,76486.0,1,Yes,Yes,188639.28,0,Not Complained,3,SILVER,333,Middle_Age,Neutral
7539,15728082,Vasiliev,601,Spain,Male,28,6,76486.0,2,Yes,No,14665.28,0,Not Complained,4,PLATINUM,541,Early_Adult,Satisfied
7540,15609987,Smith,755,France,Male,42,2,119919.0,1,Yes,No,156868.21,0,Not Complained,1,PLATINUM,765,Middle_Age,Very Dissatisfied
7541,15735330,Sung,553,France,Male,37,1,76486.0,1,Yes,No,30461.55,0,Not Complained,5,DIAMOND,623,Middle_Age,Very Satisfied
7542,15649430,White,723,France,Male,28,4,76486.0,2,Yes,Yes,123885.88,0,Not Complained,5,SILVER,467,Early_Adult,Very Satisfied
7543,15768777,Wang,507,Spain,Female,34,4,76486.0,2,Yes,Yes,60688.38,0,Not Complained,3,DIAMOND,392,Early_Adult,Neutral
7544,15777893,Davide,777,France,Male,43,1,76486.0,2,Yes,No,21785.91,0,Not Complained,2,GOLD,984,Middle_Age,Dissatisfied
7545,15791326,Nnamdi,566,France,Male,34,3,76486.0,1,No,No,188135.69,0,Not Complained,4,GOLD,999,Early_Adult,Satisfied
7546,15615176,Welsh,732,France,Male,26,7,76486.0,2,Yes,No,154364.66,0,Not Complained,3,DIAMOND,994,Early_Adult,Neutral
7547,15735221,Sousa,697,France,Female,42,10,76486.0,2,Yes,No,61312.15,0,Not Complained,5,GOLD,867,Middle_Age,Very Satisfied
7548,15617991,Andrews,555,France,Male,29,4,128744.0,1,Yes,Yes,47454.93,0,Not Complained,3,GOLD,899,Early_Adult,Neutral
7549,15658504,Chiawuotu,584,Germany,Female,62,9,137727.0,2,No,Yes,121102.9,0,Not Complained,5,DIAMOND,581,Elder,Very Satisfied
7550,15785705,Thomson,705,Germany,Female,44,10,106732.0,1,Yes,No,137419.87,1,Complained,4,PLATINUM,531,Middle_Age,Satisfied
7551,15801817,Carpenter,688,France,Female,38,7,123544.0,1,Yes,Yes,157664.02,0,Not Complained,4,PLATINUM,868,Middle_Age,Satisfied
7552,15752578,Yefimova,626,France,Female,37,2,133969.0,2,Yes,No,148689.65,0,Not Complained,2,DIAMOND,321,Middle_Age,Dissatisfied
7553,15781574,Ma,636,Spain,Male,76,9,126535.0,1,Yes,Yes,39789.62,0,Not Complained,4,DIAMOND,847,Elder,Satisfied
7554,15792107,Black,719,Spain,Female,35,8,76486.0,1,Yes,Yes,165162.4,0,Not Complained,5,DIAMOND,569,Early_Adult,Very Satisfied
7555,15569917,Obijiaku,706,Spain,Male,30,6,87610.0,2,No,No,137674.55,1,Complained,4,SILVER,643,Early_Adult,Satisfied
7556,15721504,King,731,Spain,Male,41,3,76486.0,2,Yes,No,101371.72,0,Not Complained,4,PLATINUM,292,Middle_Age,Satisfied
7557,15757306,Miller,738,Spain,Male,49,3,76486.0,3,Yes,Yes,65066.48,1,Complained,2,PLATINUM,460,Senior,Dissatisfied
7558,15647295,Chin,426,France,Male,34,9,76486.0,2,Yes,No,107876.91,0,Not Complained,2,PLATINUM,767,Early_Adult,Dissatisfied
7559,15642098,Cox,622,Spain,Female,36,0,108960.0,2,Yes,No,111180.3,1,Complained,1,PLATINUM,532,Middle_Age,Very Dissatisfied
7560,15696120,Wallace,701,Spain,Female,30,2,76486.0,2,Yes,No,115650.63,0,Not Complained,1,DIAMOND,528,Early_Adult,Very Dissatisfied
7561,15675176,Price,512,France,Male,51,6,144953.0,1,Yes,Yes,165035.17,0,Not Complained,2,PLATINUM,339,Senior,Dissatisfied
7562,15700046,Yuan,635,France,Male,41,4,103545.0,2,Yes,No,193746.55,0,Not Complained,2,GOLD,439,Middle_Age,Dissatisfied
7563,15782089,Mullen,685,France,Male,33,6,76486.0,1,Yes,No,58458.26,0,Not Complained,4,DIAMOND,993,Early_Adult,Satisfied
7564,15706394,Howell,609,France,Male,53,7,76486.0,2,No,Yes,52332.85,0,Not Complained,5,SILVER,295,Senior,Very Satisfied
7565,15759387,McIntosh,598,Germany,Male,38,1,101487.0,1,Yes,Yes,75959.1,1,Complained,1,SILVER,468,Middle_Age,Very Dissatisfied
7566,15623369,Clifton,708,France,Male,52,10,105356.0,1,Yes,No,123.07,1,Complained,3,PLATINUM,755,Senior,Neutral
7567,15732943,Okwuoma,574,Spain,Male,36,4,77968.0,1,Yes,No,167066.95,1,Complained,1,DIAMOND,929,Middle_Age,Very Dissatisfied
7568,15750545,Chidiebere,629,France,Male,44,5,76486.0,4,No,No,117572.59,1,Complained,2,PLATINUM,296,Middle_Age,Dissatisfied
7569,15809909,Fan,422,Spain,Female,54,4,76486.0,2,Yes,Yes,7166.71,0,Not Complained,5,PLATINUM,733,Senior,Very Satisfied
7570,15642448,Onyemauchechukwu,656,Spain,Male,28,8,120048.0,1,Yes,Yes,137173.39,0,Not Complained,1,PLATINUM,590,Early_Adult,Very Dissatisfied
7571,15791944,Harker,697,France,Male,32,7,175465.0,3,Yes,No,116442.42,1,Complained,1,PLATINUM,594,Early_Adult,Very Dissatisfied
7572,15768342,Bolton,718,France,Male,52,8,79475.0,3,Yes,Yes,32421.32,1,Complained,3,SILVER,930,Senior,Neutral
